dec ra err type kind energy time
69.63216 41.95555 0 null gamma_ray 203.628 1498095304.8058
-0.3313465 174.6817 0 null gamma_ray 45.58635 1498095304.8202
41.34652 244.4843 0 null gamma_ray 32.01402 1498095305.469
28.92507 199.2622 0 null gamma_ray 204.6777 1498095305.5939
25.8617 261.2231 0 null gamma_ray 272.6839 1498095306.3819
57.57441 293.9447 0 null gamma_ray 141.9344 1498095306.4688
71.38549 305.8781 0 null gamma_ray 150.0738 1498095306.6837
64.69505 300.7794 0 null gamma_ray 236.0948 1498095306.7114
66.50769 253.3011 0 null gamma_ray 225.0495 1498095306.7465
-20.8621 199.9659 0 null gamma_ray 101.6972 1498095307.0987
27.57665 274.0969 0 null gamma_ray 487.802 1498095307.4136
71.13538 23.64971 0 null gamma_ray 564.4778 1498095307.6754
64.12269 291.9814 0 null gamma_ray 213.2104 1498095309.4748
37.31934 158.5109 0 null gamma_ray 39.14984 1498095309.6562
17.86444 217.8585 0 null gamma_ray 371.7311 1498095309.836
71.41795 25.52975 0 null gamma_ray 144.2639 1498095310.1089
62.33306 300.4619 0 null gamma_ray 148.6991 1498095310.8065
76.58173 359.1873 0 null gamma_ray 1574.978 1498095310.8907
50.43711 284.3497 0 null gamma_ray 120.5012 1498095310.9552
67.34419 301.5928 0 null gamma_ray 325.5511 1498095311.4996
19.35218 219.6537 0 null gamma_ray 37.27347 1498095311.7769
50.73368 295.9499 0 null gamma_ray 81.1418 1498095313.0686
71.65946 308.9298 0 null gamma_ray 419.8316 1498095313.3957
44.55859 285.3659 0 null gamma_ray 186.2584 1498095313.6304
76.31348 37.21205 0 null gamma_ray 120.7284 1498095314.2923
74.15879 331.0353 0 null gamma_ray 768.7563 1498095314.8003
53.583 291.1999 0 null gamma_ray 222.1562 1498095315.039
74.39921 325.4655 0 null gamma_ray 1168.099 1498095315.5008
32.54892 283.3603 0 null gamma_ray 342.4191 1498095315.7578
51.83812 285.1303 0 null gamma_ray 1100.297 1498095315.7775
54.5978 293.0642 0 null gamma_ray 104.8561 1498095316.1141
66.81036 9.720177 0 null gamma_ray 191.3048 1498095316.499
55.55177 293.1465 0 null gamma_ray 409.195 1498095317.0481
-1.226398 200.1805 0 null gamma_ray 303.6861 1498095317.1735
-26.17483 171.7295 0 null gamma_ray 112.5709 1498095317.3044
68.97524 297.1526 0 null gamma_ray 135.396 1498095317.3046
-22.45446 167.4889 0 null gamma_ray 2000.177 1498095317.5376
57.35529 288.6465 0 null gamma_ray 131.9848 1498095317.6911
44.20324 281.5833 0 null gamma_ray 832.9296 1498095317.8771
59.25968 286.817 0 null gamma_ray 387.4235 1498095318.548
43.7794 281.2251 0 null gamma_ray 459.1426 1498095318.836
51.00309 206.7541 0 null gamma_ray 53.2636 1498095319.1185
54.88125 288.9115 0 null gamma_ray 318.7581 1498095320.2022
51.00035 282.7051 0 null gamma_ray 145.058 1498095320.3764
-16.92182 147.3639 0 null gamma_ray 328.2596 1498095320.5689
54.9239 277.5425 0 null gamma_ray 65.55614 1498095320.6594
71.9922 18.26591 0 null gamma_ray 265.4293 1498095320.7119
41.10317 187.9007 0 null gamma_ray 20.37969 1498095320.999
52.53413 283.7843 0 null gamma_ray 2858.855 1498095321.8313
66.79217 337.6405 0 null gamma_ray 458.6847 1498095321.8595
51.36628 302.4338 0 null gamma_ray 707.9642 1498095321.8869
-7.657428 245.6629 0 null gamma_ray 329.5358 1498095323.1397
54.47628 284.5763 0 null gamma_ray 165.3208 1498095323.5916
37.58077 217.0293 0 null gamma_ray 30.67783 1498095324.4715
47.82277 286.7723 0 null gamma_ray 273.8006 1498095325.4654
22.47973 216.3337 0 null gamma_ray 141.0993 1498095325.6906
71.64558 300.6721 0 null gamma_ray 445.4551 1498095326.3673
65.51865 224.5158 0 null gamma_ray 1382.335 1498095326.4134
73.33207 344.4923 0 null gamma_ray 80.42593 1498095326.813
72.64676 48.48872 0 null gamma_ray 514.3398 1498095326.9138
58.94414 289.4434 0 null gamma_ray 1700.861 1498095327.5014
11.74217 185.8982 0 null gamma_ray 41.77421 1498095328.0668
62.20843 314.3114 0 null gamma_ray 469.9957 1498095328.0801
52.2009 298.2198 0 null gamma_ray 126.857 1498095328.5676
55.7616 286.2577 0 null gamma_ray 2787.791 1498095329.031
49.98462 290.8717 0 null gamma_ray 341.8835 1498095329.2087
-7.356166 192.5276 0 null gamma_ray 96.0731 1498095330.6665
73.88575 209.4417 0 null gamma_ray 128.0435 1498095330.6977
78.63653 345.963 0 null gamma_ray 383.7392 1498095331.5933
49.53511 286.4868 0 null gamma_ray 146.2409 1498095331.7995
73.58357 28.7892 0 null gamma_ray 204.0384 1498095331.8855
-9.667711 179.5035 0 null gamma_ray 38.11714 1498095332.2828
59.13462 290.8813 0 null gamma_ray 125.6644 1498095332.3399
68.18658 296.7528 0 null gamma_ray 768.3793 1498095333.3688
23.4925 209.933 0 null gamma_ray 32.25422 1498095333.8998
63.90277 296.1508 0 null gamma_ray 342.0082 1498095334.253
68.44577 45.13203 0 null gamma_ray 371.2147 1498095334.5558
66.09737 295.3102 0 null gamma_ray 485.6465 1498095334.8355
-14.49573 209.3257 0 null gamma_ray 1594.515 1498095335.1493
53.88118 293.7399 0 null gamma_ray 333.6169 1498095335.5153
6.525254 132.2591 0 null gamma_ray 84.28219 1498095336.3249
-6.331956 215.6438 0 null gamma_ray 141.7165 1498095336.3631
-2.308669 205.9575 0 null gamma_ray 897.1696 1498095336.3875
-11.97559 150.0446 0 null gamma_ray 422.6793 1498095336.4876
70.69987 254.9439 0 null gamma_ray 49.02504 1498095336.7178
1.839775 155.5797 0 null gamma_ray 400.0622 1498095336.8718
55.60519 285.8731 0 null gamma_ray 200.6246 1498095336.8836
78.67686 225.484 0 null gamma_ray 105.3864 1498095336.8984
82.08423 166.5769 0 null gamma_ray 446.4715 1498095337.03
71.69286 38.12711 0 null gamma_ray 216.7127 1498095337.6666
62.15952 115.6181 0 null gamma_ray 493.7599 1498095337.9999
68.96436 20.13557 0 null gamma_ray 788.0463 1498095338.0376
65.17646 300.0952 0 null gamma_ray 318.1744 1498095338.1763
63.82659 305.6557 0 null gamma_ray 342.4378 1498095338.4905
72.0638 325.1349 0 null gamma_ray 64.37016 1498095339.0254
57.43597 254.3636 0 null gamma_ray 68.48455 1498095340.1676
70.10959 156.5126 0 null gamma_ray 1498.528 1498095341.197
77.84801 346.4724 0 null gamma_ray 368.5244 1498095342.1824
31.79776 280.3326 0 null gamma_ray 1728.484 1498095343.1897
65.85149 286.6547 0 null gamma_ray 115.5208 1498095343.3517
36.94313 279.7188 0 null gamma_ray 96.33305 1498095343.3898
61.34539 294.2345 0 null gamma_ray 325.2332 1498095343.4235
68.52438 296.6205 0 null gamma_ray 435.0467 1498095343.4698
-10.53088 244.1195 0 null gamma_ray 493.6555 1498095343.8406
62.81704 298.9568 0 null gamma_ray 75.02817 1498095344.1763
73.75153 319.7283 0 null gamma_ray 228.5964 1498095344.3406
75.74871 245.014 0 null gamma_ray 5026.071 1498095345.0692
-13.11962 175.4714 0 null gamma_ray 193.1231 1498095345.3649
58.7827 309.3259 0 null gamma_ray 125.9661 1498095345.5138
75.65448 35.08614 0 null gamma_ray 910.5632 1498095345.9027
58.94881 288.013 0 null gamma_ray 717.8659 1498095346.4084
53.30733 288.9805 0 null gamma_ray 268.2898 1498095346.4277
58.03109 288.061 0 null gamma_ray 294.4749 1498095346.9049
67.8037 310.8785 0 null gamma_ray 202.9027 1498095347.0522
73.75448 316.2362 0 null gamma_ray 605.7249 1498095347.2085
52.23562 287.4016 0 null gamma_ray 635.4143 1498095348.0426
39.6403 200.1005 0 null gamma_ray 58.4962 1498095348.1107
74.62891 342.3882 0 null gamma_ray 924.0834 1498095348.3528
-30.62106 206.0429 0 null gamma_ray 194.6166 1498095351.1015
62.89341 302.592 0 null gamma_ray 146.2824 1498095351.58
60.78146 292.3096 0 null gamma_ray 319.9247 1498095352.637
33.8309 229.1395 0 null gamma_ray 28.33656 1498095352.9523
69.16177 290.6772 0 null gamma_ray 421.8751 1498095353.9981
76.35219 310.5985 0 null gamma_ray 218.2902 1498095354.2789
59.54243 288.8804 0 null gamma_ray 1451.476 1498095354.8516
69.33367 312.4391 0 null gamma_ray 532.5031 1498095355.1328
43.41647 292.997 0 null gamma_ray 263.5488 1498095355.4833
33.9468 112.5368 0 null gamma_ray 225.1821 1498095355.6168
72.85143 318.7736 0 null gamma_ray 143.2144 1498095355.6397
67.71315 304.0766 0 null gamma_ray 219.1606 1498095355.8652
78.17329 351.7529 0 null gamma_ray 150.0107 1498095355.8775
74.92639 43.45907 0 null gamma_ray 105.5819 1498095356.4048
79.31091 306.9441 0 null gamma_ray 145.4973 1498095356.6089
68.68783 163.5868 0 null gamma_ray 298.5152 1498095357.0198
64.16717 283.136 0 null gamma_ray 251.6096 1498095357.0914
60.4828 298.0686 0 null gamma_ray 194.5114 1498095357.7091
65.62463 308.1751 0 null gamma_ray 714.7534 1498095358.1815
76.04513 29.63507 0 null gamma_ray 624.6906 1498095358.5985
58.54973 320.8822 0 null gamma_ray 150.8176 1498095358.915
58.81536 313.4467 0 null gamma_ray 346.5397 1498095358.9326
68.96825 294.8241 0 null gamma_ray 1215.754 1498095359.0928
73.91022 344.8043 0 null gamma_ray 1309.08 1498095360.6193
52.68235 288.8895 0 null gamma_ray 245.4765 1498095360.9391
42.26153 203.3864 0 null gamma_ray 143.1066 1498095361.3419
63.46563 291.3204 0 null gamma_ray 364.037 1498095361.3894
66.06113 320.681 0 null gamma_ray 77.58308 1498095361.5624
61.50178 287.6151 0 null gamma_ray 323.2837 1498095361.6952
62.42785 294.5436 0 null gamma_ray 378.3167 1498095361.705
69.8894 302.6162 0 null gamma_ray 128.2558 1498095361.8168
71.1543 319.871 0 null gamma_ray 275.1632 1498095362.0739
37.03912 288.4261 0 null gamma_ray 582.4784 1498095362.3975
29.94444 277.4066 0 null gamma_ray 66.42244 1498095362.6661
71.87556 78.34625 0 null gamma_ray 350.9563 1498095362.8459
65.00404 316.7788 0 null gamma_ray 292.4506 1498095362.8956
1.914522 215.3518 0 null gamma_ray 44.9534 1498095363.1889
49.62536 284.2805 0 null gamma_ray 230.2398 1498095363.2397
52.5074 298.4956 0 null gamma_ray 234.1681 1498095364.1329
63.79747 294.0143 0 null gamma_ray 160.7396 1498095364.1404
55.25956 288.2586 0 null gamma_ray 416.5928 1498095364.6356
46.32802 292.9136 0 null gamma_ray 106.5464 1498095365.6097
-6.998075 190.3006 0 null gamma_ray 145.361 1498095365.6709
67.82767 310.5039 0 null gamma_ray 375.5338 1498095365.6951
14.83725 264.1438 0 null gamma_ray 1929.864 1498095365.9323
17.47682 248.7084 0 null gamma_ray 113.5484 1498095367.0547
44.26453 283.5867 0 null gamma_ray 345.9287 1498095367.2885
43.90096 281.1149 0 null gamma_ray 268.7415 1498095367.3942
79.95782 5.788011 0 null gamma_ray 149.8439 1498095367.5486
52.32744 289.7832 0 null gamma_ray 523.6938 1498095367.9282
76.77447 5.296332 0 null gamma_ray 405.0054 1498095368.3819
40.63915 283.7977 0 null gamma_ray 240.0132 1498095368.9682
73.02928 351.5504 0 null gamma_ray 178.4223 1498095369.3896
44.59161 291.0331 0 null gamma_ray 515.3403 1498095369.7805
26.51908 283.1558 0 null gamma_ray 347.6718 1498095369.867
-23.6192 171.4904 0 null gamma_ray 204.2539 1498095370.2332
39.41221 287.0323 0 null gamma_ray 926.0794 1498095370.7906
81.7062 331.2865 0 null gamma_ray 54.35692 1498095370.9679
26.63019 265.791 0 null gamma_ray 160.2854 1498095371.2996
71.1885 338.402 0 null gamma_ray 367.3249 1498095371.4511
55.31302 295.9394 0 null gamma_ray 110.9871 1498095372.1041
66.03649 287.6934 0 null gamma_ray 79.63867 1498095372.5522
76.09985 332.076 0 null gamma_ray 365.4406 1498095372.6792
57.02927 128.466 0 null gamma_ray 48.1265 1498095373.294
63.02154 284.8355 0 null gamma_ray 205.8139 1498095373.3264
81.52292 295.1011 0 null gamma_ray 66.14584 1498095373.3725
71.16138 42.5299 0 null gamma_ray 339.1097 1498095374.543
77.89142 161.2149 0 null gamma_ray 434.711 1498095375.0898
24.73219 283.7097 0 null gamma_ray 320.4659 1498095375.3003
64.30247 296.5778 0 null gamma_ray 1477.249 1498095375.8332
70.48068 246.9029 0 null gamma_ray 58.93769 1498095376.3251
74.41455 327.1721 0 null gamma_ray 113.8298 1498095376.7488
40.19146 284.2814 0 null gamma_ray 966.2405 1498095376.9309
71.88822 300.7752 0 null gamma_ray 179.1178 1498095377.0001
78.59205 3.045655 0 null gamma_ray 705.8572 1498095377.0006
66.46431 210.1619 0 null gamma_ray 538.9417 1498095377.1883
18.72821 164.4366 0 null gamma_ray 22.96952 1498095378.1101
36.16675 244.3535 0 null gamma_ray 34.04327 1498095378.2834
64.91536 301.0544 0 null gamma_ray 179.0239 1498095378.3292
67.19398 298.4217 0 null gamma_ray 710.9882 1498095378.4019
13.91016 160.1276 0 null gamma_ray 39.66574 1498095378.9948
29.30697 225.9485 0 null gamma_ray 79.18444 1498095379.3047
79.31255 355.6911 0 null gamma_ray 543.918 1498095379.5304
71.29475 317.5185 0 null gamma_ray 268.2606 1498095379.5602
54.18261 182.1939 0 null gamma_ray 876.0008 1498095379.9627
67.41356 225.4974 0 null gamma_ray 89.16943 1498095380.4123
52.85601 307.8318 0 null gamma_ray 221.6738 1498095380.8168
64.1579 296.4524 0 null gamma_ray 173.7765 1498095380.8561
63.78448 297.1192 0 null gamma_ray 2264.661 1498095381.2537
73.54428 17.76063 0 null gamma_ray 571.218 1498095381.2605
78.97855 340.0372 0 null gamma_ray 176.7822 1498095381.2706
74.17886 346.3555 0 null gamma_ray 293.8893 1498095381.9427
78.62981 7.536853 0 null gamma_ray 173.8517 1498095382.2808
71.42236 334.6559 0 null gamma_ray 896.704 1498095382.2833
71.00133 42.14557 0 null gamma_ray 716.0592 1498095383.1662
-1.813044 180.5278 0 null gamma_ray 147.2434 1498095383.3487
82.68929 280.6837 0 null gamma_ray 98.72886 1498095383.6715
3.744601 235.1212 0 null gamma_ray 52.90627 1498095383.7712
79.7322 358.1193 0 null gamma_ray 458.9062 1498095385.414
60.2505 292.5076 0 null gamma_ray 1920.199 1498095385.7035
53.38115 264.9238 0 null gamma_ray 34.41275 1498095385.7382
63.66905 292.3063 0 null gamma_ray 1454.653 1498095385.7866
75.72183 26.24577 0 null gamma_ray 427.5946 1498095386.6497
28.22474 246.4543 0 null gamma_ray 28.67832 1498095386.6668
55.96248 292.157 0 null gamma_ray 779.0447 1498095386.9515
35.28335 186.7263 0 null gamma_ray 31.28884 1498095387.6128
50.44369 297.514 0 null gamma_ray 136.377 1498095387.785
60.90319 288.5633 0 null gamma_ray 162.7344 1498095387.8126
71.19207 72.9987 0 null gamma_ray 181.0901 1498095388.1207
65.34355 290.8639 0 null gamma_ray 777.824 1498095388.2456
61.12061 298.3899 0 null gamma_ray 229.2985 1498095388.7624
1.595116 209.7526 0 null gamma_ray 152.2743 1498095388.9226
50.88081 290.8265 0 null gamma_ray 304.801 1498095389.1514
58.11719 289.8641 0 null gamma_ray 114.031 1498095389.2538
62.65729 146.8025 0 null gamma_ray 177.7371 1498095389.2808
60.49421 294.3412 0 null gamma_ray 363.6075 1498095390.0383
60.99725 289.3393 0 null gamma_ray 377.9526 1498095390.3692
76.28484 332.3992 0 null gamma_ray 260.2534 1498095390.8788
84.99136 46.11841 0 null gamma_ray 123.8543 1498095390.9689
68.93147 349.4981 0 null gamma_ray 781.8115 1498095391.2705
74.47215 325.6798 0 null gamma_ray 446.835 1498095391.6349
15.49972 159.0738 0 null gamma_ray 124.8383 1498095392.6028
32.74743 204.6618 0 null gamma_ray 63.05097 1498095393.6663
69.28029 302.1004 0 null gamma_ray 808.6957 1498095394.066
77.3055 4.893663 0 null gamma_ray 248.6043 1498095394.4793
69.02967 48.36999 0 null gamma_ray 1159.033 1498095394.5171
39.66975 283.8229 0 null gamma_ray 1004.699 1498095394.7607
70.59466 315.0171 0 null gamma_ray 310.1232 1498095395.1855
41.52835 261.9219 0 null gamma_ray 64.11686 1498095395.6457
61.19452 157.7072 0 null gamma_ray 471.7305 1498095396.3621
-1.234074 204.2193 0 null gamma_ray 49.05556 1498095396.3918
62.52671 304.8654 0 null gamma_ray 283.4891 1498095397.6431
63.97097 291.4263 0 null gamma_ray 54.15327 1498095398.039
66.25464 288.9958 0 null gamma_ray 220.3754 1498095399.0066
45.42558 283.2156 0 null gamma_ray 162.8619 1498095399.0068
76.8839 309.131 0 null gamma_ray 71.04392 1498095399.4361
78.26144 22.64849 0 null gamma_ray 371.6054 1498095399.6879
59.32077 290.7325 0 null gamma_ray 154.815 1498095399.7443
79.08609 331.8187 0 null gamma_ray 194.5943 1498095400.2219
60.99503 290.0384 0 null gamma_ray 925.9458 1498095400.2296
71.49026 307.5126 0 null gamma_ray 279.9841 1498095400.3915
71.35201 39.50678 0 null gamma_ray 375.8986 1498095400.5076
68.87119 193.5852 0 null gamma_ray 61.74852 1498095400.5846
63.81083 286.261 0 null gamma_ray 231.2313 1498095401.6099
55.51395 291.4211 0 null gamma_ray 193.412 1498095401.6426
46.98297 282.3847 0 null gamma_ray 59.87959 1498095401.8528
45.37209 267.4695 0 null gamma_ray 45.72829 1498095402.0294
70.76477 34.41229 0 null gamma_ray 967.5797 1498095402.0372
73.8246 334.1919 0 null gamma_ray 683.516 1498095402.1877
57.02303 295.6749 0 null gamma_ray 203.7019 1498095402.3332
54.67011 286.0454 0 null gamma_ray 2256.438 1498095402.3506
58.29553 291.5445 0 null gamma_ray 200.8093 1498095402.9804
-21.16419 176.1167 0 null gamma_ray 266.4991 1498095403.2174
26.8351 189.1285 0 null gamma_ray 67.59618 1498095403.7058
52.57264 262.758 0 null gamma_ray 158.5342 1498095403.82
34.47776 282.5374 0 null gamma_ray 6376.066 1498095403.9012
24.8809 286.5777 0 null gamma_ray 470.0555 1498095404.3895
78.45258 323.6046 0 null gamma_ray 5830.434 1498095404.4176
76.38477 331.0974 0 null gamma_ray 73.33415 1498095405.0312
68.12536 299.9383 0 null gamma_ray 440.6961 1498095405.1916
78.35783 21.82221 0 null gamma_ray 338.2405 1498095405.7912
69.03264 64.79436 0 null gamma_ray 659.7188 1498095406.1315
24.70173 223.6831 0 null gamma_ray 269.7168 1498095406.293
-4.678241 194.4084 0 null gamma_ray 318.0717 1498095406.4855
55.51023 286.1729 0 null gamma_ray 794.6759 1498095406.7431
46.06371 285.2016 0 null gamma_ray 1427.347 1498095407.0522
71.71111 341.9873 0 null gamma_ray 1116.997 1498095407.8771
77.43506 294.0574 0 null gamma_ray 298.8373 1498095408.2854
49.25516 213.0735 0 null gamma_ray 390.3539 1498095408.4577
56.6452 291.6693 0 null gamma_ray 356.378 1498095408.901
60.00436 288.9349 0 null gamma_ray 364.1495 1498095410.0129
72.38731 338.0326 0 null gamma_ray 303.9068 1498095410.4937
80.48952 336.0567 0 null gamma_ray 4692.199 1498095410.7526
24.6624 141.9336 0 null gamma_ray 223.3236 1498095411.0421
71.9997 305.8385 0 null gamma_ray 294.8674 1498095411.0432
16.57264 216.3332 0 null gamma_ray 50.03424 1498095411.3124
64.40485 296.6409 0 null gamma_ray 146.0676 1498095411.5841
59.3937 287.1902 0 null gamma_ray 236.8043 1498095411.7552
60.95495 300.4283 0 null gamma_ray 57.97235 1498095412.0761
68.84 208.2025 0 null gamma_ray 30.83457 1498095413.7863
66.29474 300.607 0 null gamma_ray 503.3722 1498095413.9237
65.49152 301.945 0 null gamma_ray 189.6301 1498095413.9579
79.40793 21.82876 0 null gamma_ray 764.8087 1498095415.0474
48.84346 285.7351 0 null gamma_ray 2030.341 1498095415.5843
29.05137 215.2125 0 null gamma_ray 956.4108 1498095415.6064
-25.59851 181.6417 0 null gamma_ray 265.83 1498095415.6724
55.81702 281.7294 0 null gamma_ray 78.32843 1498095416.7715
77.11639 33.93021 0 null gamma_ray 331.8388 1498095416.967
76.21577 323.4415 0 null gamma_ray 212.8083 1498095417.2859
59.8986 294.8297 0 null gamma_ray 176.3004 1498095417.2919
45.39198 173.5073 0 null gamma_ray 132.4565 1498095417.426
70.72466 305.9162 0 null gamma_ray 383.6881 1498095417.6949
70.71947 136.8829 0 null gamma_ray 50.07397 1498095417.7455
73.5807 310.2202 0 null gamma_ray 523.3699 1498095417.7899
38.4848 166.4254 0 null gamma_ray 86.36772 1498095417.843
72.64729 357.338 0 null gamma_ray 400.5594 1498095418.7901
77.46942 327.979 0 null gamma_ray 921.2465 1498095419.3775
74.68745 11.35415 0 null gamma_ray 249.1514 1498095419.8828
48.91516 285.7442 0 null gamma_ray 353.4113 1498095419.9294
77.58385 15.44993 0 null gamma_ray 390.1365 1498095420.0018
61.2933 269.3676 0 null gamma_ray 91.56589 1498095420.1148
60.52376 292.7144 0 null gamma_ray 172.2843 1498095420.3283
24.30282 286.6519 0 null gamma_ray 644.4361 1498095420.536
17.69964 186.0204 0 null gamma_ray 119.9202 1498095420.5938
56.64595 288.1004 0 null gamma_ray 3546.793 1498095420.6665
65.99906 71.89058 0 null gamma_ray 380.3823 1498095420.8719
63.80852 217.5446 0 null gamma_ray 236.0257 1498095421.2072
0.5960136 221.1634 0 null gamma_ray 163.2009 1498095421.3483
76.6253 310.3115 0 null gamma_ray 245.0564 1498095421.5784
72.91464 308.9766 0 null gamma_ray 515.7794 1498095422.1872
66.46275 286.9221 0 null gamma_ray 101.856 1498095422.5102
